id;book_title;isbn_code;language;author;publisher;cover_type;usage;price;published_year;description;book_type;content_type;genre;rating;cover_image;themes;stock;created_at
52b546c0-8856-46bf-b697-729b493b5a1e;Small Things Like These;;Inggris;Claire Keegan;Faber & Faber Limited;;On-Site Only;0.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
52c55c23-2009-4d95-b49d-2c072c6d3d35;The Great Gatsby;;Inggris;F. Scott Fitzgerald;Wordsworth Classics;;On-site and For Rent;20000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
52e56fb6-208e-429a-a121-eb5a16e02645;A History of the Jews;;Inggris;Abraham Leon Sachar;Borzoi Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Jewish History""]";0;2025-05-27 10:06:40.275537+00
531c6a49-188e-4911-a999-c3115972435a;The Tourist (Turis);;Indonesia;Olen Steinhauer;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Crime & Mystery;0.00;;;0;2025-05-27 10:06:40.275537+00
536ceac4-5738-4998-86c8-a7fc58629e5e;Before the Coffee Gets Cold;;Inggris;Toshikazu Kawaguchi;Picador;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Japanese Literature;0.00;;"[""Short Stories""]";0;2025-05-27 10:06:40.275537+00
53ac8fce-d3cc-45cb-bcec-b4a4e73f718e;Apakah Aku Ibu yang Baik?;;Indonesia;Rouli Esther Pasaribu;Infermia Publishing;Paperback;On-site and For Rent;10000.00;;;;Fiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
53cee41f-cc4f-4e36-942a-58a6ebb56890;Twenty-Four Eyes - Dua Belas Pasang Mata;;Indonesia;Sakae Tsuboi;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Japanese Literature;0.00;;"[""Social Science""]";0;2025-05-27 10:06:40.275537+00
53d56abe-eff4-4375-a445-636a37c6200c;Find Me;;Inggris;André Aciman;Faber & Faber Limited;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
53ef1a6f-f0b3-41df-b2fe-043000575911;Kau Menjadi Aku;;Indonesia;Nabilla Anasty Fahzaria;Onepeach Media;Hardcover;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
544d408a-8f87-4aad-bec9-d2e7bf0b77a7;Merawat Luka Batin;;Indonesia;Jiemi Ardian, Sp.KJ;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Mental Health""]";0;2025-05-27 10:06:40.275537+00
544d5710-81a8-4bd6-b531-d7e5f4733b6d;A Series of Unfortunate Event 11: The Grim Grotto;;Inggris;Lemony Snicket;Egmont;Paperback;On-site and For Rent;20000.00;;;;Fiction;Children's Books;0.00;;"[""Mystery""]";0;2025-05-27 10:06:40.275537+00
54894d10-6178-4125-8e57-8750b3ef0e6e;Humankind - Sejarah Penuh Harapan;;Indonesia;Rutger Bregman;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Ecology""]";0;2025-05-27 10:06:40.275537+00
54a82269-9e62-4639-86ec-01775b8f9ee0;Saksi Mata;;Indonesia;Seno Gumira Ajidarma;Pabrik Tulisan;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
550d48ae-fe10-4d50-bf67-5d57b49f2617;Calm - The harmony and serenity we crave;;Inggris;The School of Life;The School of Life;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
555c313d-6e6f-4ee3-9313-fd42a979e4a8;Sebelum Sendiri;;Indonesia;M. Aan Mansyur;JBS;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
556aeea4-658d-453f-8e86-075a9df0a795;Tanah dan Air Sunda;;Indonesia;Hawe Setiawan;Api Kecil;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
557b8847-0dbb-4cbe-8f85-bc6326107091;Kitalah yang Ada Di Sini Sekarang;;Indonesia;Jostein Gaarder;Mizan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Philosophy;0.00;;;0;2025-05-27 10:06:40.275537+00
55dce282-056a-4494-bdb0-1dc3ba03ac8d;New Naratif: Menarasikan Indonesia;;Indonesia;Tonggo Simangunsong, et al;INSISTPress;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Democracy""]";0;2025-05-27 10:06:40.275537+00
561ee0c5-0b4d-45de-96af-dd22a9d9a1b9;How To Avoid A Climate Disaster;;Indonesia;Bill Gates;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Climate Change;0.00;;"[""Social Science""]";0;2025-05-27 10:06:40.275537+00
56218e79-9eb0-46bb-9628-b66fa9c8a137;Leila Khaled - Kisah Perjuang Perempuan Palestina;;Indonesia;Sarah Irving;Marjin Kiri;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Feminism""]";0;2025-05-27 10:06:40.275537+00
56232ecc-187f-499a-9a02-7ba3b69e48f6;The Hundred Years' War on Palestine: A History of Settler-Colonial Conquest and Resistance, 1917-2017;;Inggris;Rashid Khalidi;Picador;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Colonialism;0.00;;"[""Palestine""]";0;2025-05-27 10:06:40.275537+00
565301df-2fa3-423e-a440-f6fdcadda896;Surat Panjang Tentang Jarak Kita yang Jutaan Tahun Cahaya;;Indonesia;Dewi Kharisma Michellia;GPU;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
5661f48a-d84d-4e49-8ce4-b87a30cba3e7;Mata Hari;;Indonesia;Paulo Coelho;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Historical Fiction;0.00;;"[""World War I""]";0;2025-05-27 10:06:40.275537+00
5681fbae-82d5-4985-bd6d-40bb09fb8ad0;The Gambler;;Inggris;Fyodor Dostoevsky;Amadeo Publishing;;On-site and For Rent;20000.00;;;;Fiction;Russian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
56a32312-c570-46b5-9a04-1d6b50c2dbdb;Yang Tak Kunjung Padam;;Indonesia;Soe Tjeng Marching;EA Books;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
56b57b4c-abe5-4177-bba8-b9487e3f1e6b;Untuk Negeriku Menuju Gerbang Kemerdekaan;;Indonesia;Mohammad Hatta;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Politics""]";0;2025-05-27 10:06:40.275537+00
56faf1ec-3591-415b-9744-5e53b0b56bd2;Pulang (copy 2);;Indonesia;Leila S. Chudori;KPG;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
571b27cf-4a3e-44a2-97a9-11d33fd97eb4;At Home: A Short History of Private Life;;Inggris;Bill Bryson;Black Swan;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
577d0ad7-c676-4e9c-b600-b163139f26b5;Emotional Intelligence (You Can Actually Use);;Inggris;Kerry Goyette;Ideapress Publishing;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Self-Awareness""]";0;2025-05-27 10:06:40.275537+00
5783c783-a6e6-44ca-91d5-dabd74edfec8;Beyond The Story: 10-Year Record of BTS;;Indonesia;Myeongseok Kang;Transmedia Pustaka;Hardcover;On-Site Only;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Music""]";0;2025-05-27 10:06:40.275537+00
57b26b11-cc6a-4c87-8731-96bfa65a74f2;The Entrepreneurial State - Debunking Public vs Private Sector Myths;;Inggris;Mariana Mazzucato;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;"[""Entrepreneur""]";0;2025-05-27 10:06:40.275537+00
57b41748-4e82-4aaa-b173-778a14e2222e;Drunken Molen: Cacatnya Harian Pidi Baiq;;Indonesia;Pidi Baiq;Pastel Books;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
57df8b71-6480-4452-97e0-e073062cf918;Merasa Pintar, Bodoh Saja Tak Punya;;Indonesia;Rusdi Mathari;Mojok;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Religions;0.00;;;0;2025-05-27 10:06:40.275537+00
5822e47c-9d84-4e0a-a8f8-a81450c21476;Atheis;;Indonesia;Achdiat K. Mihardja;Balai Pustaka;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Metropop""]";0;2025-05-27 10:06:40.275537+00
5855bb6a-2f79-441c-aad5-b064cbe244f3;Marinaleda - Eksperimen Kota Kecil Antikapitalis;;Indonesia;Dan Hancox;Marjin Kiri;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;"[""Travel""]";0;2025-05-27 10:06:40.275537+00
586e61ba-11e0-4b9e-bd06-862c224ccfba;Freakonomics;;Inggris;Steven D. Levitt & Stephen J. Dubner;HarperCollins;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Critiques on Capitalism;0.00;;;0;2025-05-27 10:06:40.275537+00
587b4f01-cd4d-48b5-adf0-5bb90012f636;Lauk Daun;;Indonesia;Hartari;baNANA;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
58a6cd03-268f-473e-bf23-c39936a3d945;How We Work;;Inggris;Leah Weiss, PhD;Harper Wave;Hardcover;On-site and For Rent;20000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Business""]";0;2025-05-27 10:06:40.275537+00
58c74b60-00e7-49db-b928-e2f8613048a6;Kenapa Masa Depan Kita Bergantung pada Perpustakaan, Membaca dan Melamun?;;Indonesia;Neil Gaiman, et.al;tanda baca;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Education;0.00;;"[""Literature""]";0;2025-05-27 10:06:40.275537+00
5903a5da-1e92-4797-9d16-c74e1be70b34;Na Willa: Serial Catatan Kemarin;;Indonesia;Reda Gaudiamo;Aikon;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
59609ff2-a8cf-4bc6-9756-53146d418ce7;Kerudung Merah Kirmizi;;Indonesia;Remy Sylado;KPG;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
596643fc-2522-4d02-b142-a1f12458041d;Hindia Belanda 1930;;Indonesia;J. Stromberg;IRCiSon;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""South-East Asian History""]";0;2025-05-27 10:06:40.275537+00
59938abf-2ba1-458b-a8b0-0ff1aad329b5;Tirani Demokrasi;;Indonesia;Sapardi Djoko Damono;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
59a3f4dd-83ad-4f2a-802f-7a6e8072ea96;Convenience Store Woman;;Inggris;Sayaka Murata;Granta;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
59e9184c-8769-4ed9-bfc9-338615d19bf3;Orang-orang di Persimpangan Kiri Jalan: Kisah Pemberontakan Madiun September 1948;;Indonesia;Soe Hok Gie;Bentang;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Indonesian History""]";0;2025-05-27 10:06:40.275537+00
59f2c198-1cb4-4578-be00-e94b7700c892;The Secrets of The Immortal Nicholas Flamel: The Sorceress;;Indonesia;Michael Scott;Matahati;Paperback;On-site and For Rent;10000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
5a30666b-69e7-48d8-9c1e-41f70bc39184;Menjadi: Seni Membangun Kesadaran tentang Diri dan Sekitar;;Indonesia;Afutami;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Social Science""]";0;2025-05-27 10:06:40.275537+00
5a448007-f837-482e-9cf9-f10335785a8e;Letters from A Stoic;;Inggris;Seneca;Collins Classics;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Philosophy;0.00;;;0;2025-05-27 10:06:40.275537+00
5a6880fb-b12d-4d1e-862b-0a69aa0981f6;My Home: Myself;;Indonesia;Aji Tri Prasetyo;C-Klik Media;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;;0;2025-05-27 10:06:40.275537+00
5a8ff57a-9a0c-4acc-beef-d5bc106db17b;Tiga Dalam Kayu;;Indonesia;Ziggy Zesyazeoviennazabrizkie;Penerbit Haru;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
5a94d06b-7f01-441c-8641-5b3638732572;Good Wives;;Indonesia;Louisa May Alcott;PT Gramedia Pustaka Utama;;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
5aaae125-869c-442a-91a7-56347bff34eb;Yang Terlupakan dan Dilupakan - Membaca Kembali 10 Penulis Perempuan Indonesia;;Indonesia;Giovanni Dessy Austriningrum, et.al;Marjin Kiri;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Feminism;0.00;;"[""Anthology""]";0;2025-05-27 10:06:40.275537+00
5ab7cbcb-6255-4966-9cb6-00dd95e5eae7;The Great Bait Al-Hikmah;;Indonesia;Jonathan Lyons;Noura Books;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;"[""Religion""]";0;2025-05-27 10:06:40.275537+00
5abf233e-454c-489c-9322-4622e16c0592;This Earth of Mankind;;Inggris;Pramoedya Ananta Toer;Penguin;Paperback;On-site and For Rent;20000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Relationship""]";0;2025-05-27 10:06:40.275537+00
5aefd070-be49-4a64-80d1-b8d4dabd4c0b;Effortless - Karena Tak Semua Harus Sesulit Itu;;Indonesia;Greg McKeown;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Psychology & Self Help;0.00;;"[""Education""]";0;2025-05-27 10:06:40.275537+00
5b342545-25be-4d1b-8938-c7326c0b2561;The Sentence;;Inggris;Louise Erdrich;Harper Perennial;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;"[""Greek Mythology""]";0;2025-05-27 10:06:40.275537+00
5b44e8fc-8cdc-4feb-95a6-736331c39990;Tempat Paling Liar di Muka Bumi;;Indonesia;Theoresia Rumthe & Weslly Johannes;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
5b6794d1-473d-46eb-80cf-fe3fd5361d95;The Things You Can See Only when You Slow Down;;Indonesia;Haemin Sunim;POP;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Spirituality""]";0;2025-05-27 10:06:40.275537+00
5b98434f-1931-41f6-8a0f-87ae2f70d1d4;On the Road;;Indonesia;Jack Kerouac;Banana;;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
5bbf9e96-48b4-4e9f-b509-0b3b730716f9;Malibu Rising;;Inggris;Taylor Jenkins Reid;Ballantine Books;;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
5bd11c90-79c6-4ed2-b531-7348a26003a7;Scaling Responsible Digital Payments in The Indonesian Cocoa Sector;;Inggris;Better Than Cash;Better Than Cash;Paperback;On-Site Only;0.00;;;;Nonfiction;Magazine & Zine;0.00;;;0;2025-05-27 10:06:40.275537+00
5bf39f48-ae3b-46cd-ad22-b06340e820ba;The Magical Collection;;Inggris;Enid Blyton;Dean;Hardcover;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""World History""]";0;2025-05-27 10:06:40.275537+00
5bfd81fc-ffcf-4985-9c88-7909ee6659a4;Anxious People;;Inggris;Fredrik Backman;Penguin Books;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
5c062acb-86b0-452d-9e4e-342c069657f7;Seperti Dendam Rindu Harus Dibayar Tuntas;;Indonesia;Eka Kurniawan;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
5c509e50-56b2-489b-a90b-2213aee4347e;Subjek Sunda: Genealogi, Kelahiran, dan Kewilayahan;;Indonesia;Marjin Kiri;Holy Rafika Dhona;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;History;0.00;;;0;2025-05-27 10:06:40.275537+00
5c75a23b-1772-46ec-afea-4065108532b7;Rakyatisme dan Esai-esai Lain;;Indonesia;Alois A. Nugroho;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;"[""Essay""]";0;2025-05-27 10:06:40.275537+00
5c770b94-4b70-43ed-8aee-415e2f7e7e9d;Studying Abroad: Belajar Sambil Berpetualang di Negeri Orang;;Indonesia;Windy Ariestanty, Maurin Andri;Gagas Media;Paperback;On-site and For Rent;10000.00;;;;;;0.00;;;0;2025-05-27 10:06:40.275537+00
5cffb947-14a1-466d-aecf-1dbef811af26;I Want to Die but I Want to Eat Tteokpokki;;Indonesia;Baek Se Hee;Haru;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Psychology & Self Help;0.00;;"[""Self Improvement""]";0;2025-05-27 10:06:40.275537+00
5d0c64dc-e3c7-4fb2-ae34-251b37cd7b42;Media Sosial dan Perencanaan Kota - Seri Smart City dari Sisi Perencana Kota;;Indonesia;Ridwan Sutriadi;ITB Press;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
5d477676-a47d-4f22-8e33-63d2e1513b89;Podcase;;Indonesia;Lia Nurida;Bentang;Paperback;On-site and For Rent;10000.00;;;;Fiction;Crime & Mystery;0.00;;;0;2025-05-27 10:06:40.275537+00
5e246022-cac4-43c5-981d-428f0a5b6532;Indiepreneur;;Indonesia;Pandji Pragiwaksono;Bentang;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Business;0.00;;"[""Work Culture""]";0;2025-05-27 10:06:40.275537+00
5e590235-30fb-4312-9ccd-b8c449bd6048;Di Bawah Bendera Merah;;Indonesia;Mo Yan;Serambi;Paperback;On-site and For Rent;10000.00;;;;Fiction;Chinese Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
5e6db61b-8597-4db4-b297-15e87bf16e55;Air : Memberi Minum Dunia yang Dahaga;;Indonesia;Michael Burgan;National Geographic;Paperback;On-Site Only;0.00;;;;Nonfiction;Magazine & Zine;0.00;;;0;2025-05-27 10:06:40.275537+00
5e6dbd33-247b-4e7e-a48e-995ce50796a5;1984;;Indonesia;George Orwell;Gramedia;Paperback;On-site and For Rent;10000.00;;;;fiction;Western Classics;0.00;;;0;2025-05-27 10:06:40.275537+00
5e7681af-5db3-4ce5-a54a-421643859c85;The Famous Five: The Birthday Adventure;;Inggris;Enid Blyton;Hoddler;;On-site and For Rent;20000.00;;;;Fiction;Children's Books;0.00;;"[""Adventure""]";0;2025-05-27 10:06:40.275537+00
5e8d4588-dec6-4312-8b57-5febec3ebe25;Indonesia Bagian Dari Desa Saya;;Indonesia;Emha Ainun Nadjib;Bentang;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Politics & Sociology;0.00;;;0;2025-05-27 10:06:40.275537+00
5ed4995a-b20f-4ecd-998f-63cc224d5ae7;Fake Account;;Inggris;Lauren Oyler;4th Estate;;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
5f1b5d28-a13f-4b7f-a42e-58aadaa65081;Hatta Jejak yang Melampaui Zaman;;Indonesia;Seri Buku Saku Tempo;KPG;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
5f425a4d-ae9b-4e67-aa3d-e14ab0e56866;Aku Ini Binatang Jalang (copy 3);;Indonesia;Chairil Anwar;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;;0;2025-05-27 10:06:40.275537+00
5f515753-6013-45ab-9d12-f9eaaa8130fa;Sherlock Holmes: Kasus Misteri Harta Warisan;;Indonesia;Sir Arthur Conan Doyle;Narasi;Paperback;On-site and For Rent;10000.00;;;;Fiction;Crime & Mystery;0.00;;"[""Historical Fiction""]";0;2025-05-27 10:06:40.275537+00
5f5a3586-2d56-4442-af52-dbccf6b9d62b;Jantung Lebah Ratu;;Indonesia;Nirwan Dewanto;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
5f81deb8-80fc-44c2-b72d-9e39d28462c4;Selamat Tinggal Hindia;;Indonesia;Pans Schomper;Dorned;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
5fed7b18-d23e-4e98-b700-ac6c06962023;Seperempat Abad;;Indonesia;Eva Krisja;Bukuditeras;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Poetry & Literary Criticism;0.00;;;0;2025-05-27 10:06:40.275537+00
6008aa6a-dff1-4405-bca0-d6d771ea0261;Istanbul: Memories and the City;;Inggris;Orhan Pamuk;Faber & Faber;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
60097964-c627-416f-9d47-8ff430d6e045;Membicarakan Feminisme;;Indonesia;Nadya Karima Melati;Mojok;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Feminism;0.00;;"[""Sejarah Feminisme""]";0;2025-05-27 10:06:40.275537+00
6041329b-7142-4363-a457-f5449a086cd7;Hujan Bulan Juni;;Indonesia;Sapardi Djoko Damono;Gramedia;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Japanese Literature""]";0;2025-05-27 10:06:40.275537+00
60477ad1-f858-46a9-89cb-c984663ff45d;Untuk Negeriku: Berjuang dan Dibuang;;Indonesia;Mohammad Hatta;Kompas;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;"[""Politics""]";0;2025-05-27 10:06:40.275537+00
604cd7b1-7f93-48fc-8f6a-1d11c9a0efc5;The Sound and The Fury;;Indonesia;William Faulkner;Serambi Ilmu Semesta;Paperback;On-site and For Rent;10000.00;;;;Fiction;Western Classics;0.00;;"[""Mystery""]";0;2025-05-27 10:06:40.275537+00
6094ec90-99bf-4bec-b1f4-e10a5302a0c3;Islamic Empires;;Inggris;Justin Marozzi;Penguin;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Religion""]";0;2025-05-27 10:06:40.275537+00
60cc3095-b1a6-4616-bd38-05417669b803;Surat-surat adik R.A. Kartini;;Indonesia;Jaquet Frist G.P.;Djambatan;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Memoirs & Biography;0.00;;;0;2025-05-27 10:06:40.275537+00
610abcfe-8813-404a-853c-386d5493443e;TEMPO Cawe-Cawe Sampai Akhir;;Indonesia;Anonim;TEMPO;Paperback;On-Site Only;0.00;;;;Nonfiction;Magazine & Zine;0.00;;;0;2025-05-27 10:06:40.275537+00
61388a12-05b2-41f1-9eaa-da65ddd6dd3b;The Golden Thread;;Inggris;Kassia St. Clair;John Murray;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Fabric History""]";0;2025-05-27 10:06:40.275537+00
617d7c3a-252e-445a-ae8a-1b68021256a4;Pendekar Tanpa Bayangan Vol.16;;Indonesia;Asmaraman S.Kho Ping Hoo;Gema;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Classics""]";0;2025-05-27 10:06:40.275537+00
6191e66c-fccf-4f8a-9dcd-d0155425507a;Tentang Kamu;;Indonesia;Tere Liye;Republika;Paperback;On-site and For Rent;10000.00;;;;Fiction;Indonesian Literature;0.00;;"[""Detective Fiction""]";0;2025-05-27 10:06:40.275537+00
61924350-7919-4bb0-b474-75a994c61799;Doodle For Your Journal;;Indonesia;Asrika Vitawati;Inari;Paperback;On-site and For Rent;10000.00;;;;Nonfiction;Arts & Architecture;0.00;;;0;2025-05-27 10:06:40.275537+00
61adb86b-e185-4303-b21c-e7d3d28b9cb6;Legends Lattes;;Inggris;Travis Baldree;Tor;Paperback;On-site and For Rent;20000.00;;;;Fiction;Fantasy & Sci-Fi;0.00;;;0;2025-05-27 10:06:40.275537+00
61ccae3b-5358-4e9c-af1f-38ab639b1244;The Trio;;Inggris;Johanna Hedman;Penguin;Paperback;On-site and For Rent;20000.00;;;;Fiction;Western Contemporary Lit.;0.00;;;0;2025-05-27 10:06:40.275537+00
61d09f53-b2ce-4977-8a82-0f480e830e24;The Fabric of Civilization - How Textiles Made the World;;Inggris;Virginia Postrel;Basic Books;Paperback;On-site and For Rent;20000.00;;;;Nonfiction;History;0.00;;"[""Fashion""]";0;2025-05-27 10:06:40.275537+00
